	0
11215	1.4051194
11216	1.6057482
11217	1.0502074
11218	0.93751264
11219	1.1035451
11222	1.5770422
11224	1.1509068
11225	1.1479659
11226	0.91122544
11228	0.54278463
11229	1.9077125
11230	1.1288552
11231	0.5810228
11232	1.40045
11233	1.2763412
11234	1.0256919
11236	1.4478853
11237	1.3902543
11239	1.4927139
11240	1.0585647
11241	0.6927203
11242	1.2027738
11243	1.5687973
11244	0.4942141
11245	1.3375399
11246	0.66397136
11250	1.3476483
11253	0.8137303
11255	1.2964557
11257	0.48341486
11259	0.7112782
11263	1.2777593
11264	0.98636186
11266	0.70263076
11269	1.2975428
11272	1.690813
11274	0.6180904
11275	1.0601294
11276	1.1762222
11277	0.9406636
11278	1.4803737
11279	0.6868636
11281	1.6047795
11282	1.254539
11283	1.8954396
11286	0.74188167
11287	0.84668565
11299	1.4439008
11302	0.71779037
11311	1.4439008
11317	0.45570624
11318	0.64479595
11329	1.138577
11333	1.1286436
11334	1.8360817
11336	1.3443755
11339	1.2947227
11342	1.1960541
11345	0.5675623
11346	0.86798924
11348	0.5770527
11349	0.5675623
11355	1.3737342
11356	1.510106
11357	1.0430708
11359	0.520003
11360	0.735068
11362	1.0865287
11363	0.49848628
11364	1.2361243
11365	1.3836263
11366	1.2452723
11367	1.6094697
11368	0.59532434
11369	0.52363366
11371	1.1989516
11372	1.1219165
11374	1.3387944
11375	1.1297138
11376	0.7104774
11382	1.2468381
11383	0.5397738
11384	1.1630076
11386	1.2613341
11390	0.84668565
11391	1.1494595
11393	0.84668565
11396	1.1149201
11397	1.2020341
11398	1.3087887
11399	1.2495608
11400	1.0582781
11401	1.707581
11402	1.3171366
11403	0.60620403
11404	1.0848448
11405	0.53362846
11406	1.9051911
11407	0.66354036
11408	1.1336379
11409	1.5486896
11410	1.1957767
11411	1.6046691
11412	1.2759147
11413	0.647254
11414	1.2020706
11415	1.293669
11416	1.3374586
11418	1.3887784
11420	1.1143191
11421	1.1710168
11422	1.2678225
11424	1.1658773
11425	1.2910048
11426	1.4624201
11427	1.3256803
11428	1.2876899
11429	1.4424167
11430	1.7202098
11432	1.0747516
11433	1.3683764
11434	1.3339455
11435	1.7344127
11436	0.65109336
11437	0.97722244
11439	1.5314648
11440	1.6149406
11441	1.6427124
11442	1.3177093
11443	0.52122986
11445	1.2434919
11447	0.5818745
11450	0.68882966
11451	1.2767833
11452	0.8098005
11453	0.7040055
11454	1.0773749
11456	1.1384736
11457	0.9562144
11458	1.7936349
11461	1.6049514
11462	1.475348
11463	1.7431852
11464	1.3438762
11472	2.0224454
11475	1.0752336
11481	0.9150467
11482	1.5090644
11483	1.955537
11486	3.4025326
11487	1.1203511
11491	4.099139
11496	1.4831493
11501	0.50608647
11502	0.57424366
11504	0.4984543
11509	1.1865346
11510	0.50487065
11517	0.4862725
11518	1.1263001
11520	0.5089159
11521	0.8326899
11528	0.84668565
11529	1.1479971
11532	0.5699684
11538	0.64608127
11540	1.0054977
11542	1.5470624
11543	1.1189854
11544	0.6161283
11545	1.1388843
11549	1.4500562
11554	1.621321
11555	1.4663203
11556	1.1900593
11559	1.5667125
11562	1.2260814
11563	0.9269586
11567	1.584189
11569	0.5446509
11571	0.84668565
11572	1.5402944
11573	0.9822521
11574	0.8831569
11575	0.4585126
11576	0.7109921
11577	0.6895681
11579	1.5967102
11580	1.7097161
11581	1.217336
11582	1.2728639
11583	1.3576205
11585	1.1035352
11589	1.1232164
11590	1.0579983
11593	0.5533134
11597	0.87963724
11598	1.299468
11600	1.1808543
11601	0.84668565
11602	1.1330805
11603	0.9786907
11604	1.6068854
11605	1.4688517
11607	0.84668565
11608	1.097512
11609	0.6307265
11610	1.4876559
11612	0.6860355
11614	1.2235813
11615	1.8724604
11616	1.6731117
11617	1.116593
11618	0.5370035
11621	1.5066981
11622	1.2442244
11623	1.2492958
11624	1.391733
11625	1.2759664
11626	1.431471
11627	1.3493272
11628	0.5297801
11629	0.62616295
11630	0.77596915
11631	0.8768585
11632	0.59036165
11634	1.6057193
11635	0.84668565
11636	1.120806
11637	1.0887785
11638	1.76322
11639	1.2432941
11641	1.2676965
11642	0.65626824
11643	1.5335906
11644	1.4130881
11646	1.3552444
11648	1.410059
11649	0.78969216
11650	1.187041
11651	1.3595284
11652	1.7740078
11654	1.4191033
11655	0.897011
11656	1.3251133
11657	1.0351576
11658	0.845281
11659	1.1202492
11660	0.5363582
11662	1.2159252
11664	0.8930124
11665	1.8460071
11668	0.941858
11669	0.5905477
11671	0.84668565
11673	0.8902358
11674	0.93445337
11676	0.63986725
11677	1.4329615
11679	1.1977338
11680	1.5481949
11681	1.5902749
11682	1.3029033
11683	1.552995
11688	0.69927716
11689	1.4748569
11691	0.86791295
11692	1.3933673
11693	0.717665
11694	0.86578846
11695	0.6300836
11696	1.2997093
11697	0.5463703
11698	0.84668565
11699	0.51919585
11700	0.84768176
11701	1.0594063
11702	1.516484
11704	1.3399161
11705	1.4574679
11706	0.5512072
11708	1.0452038
11710	1.6405256
11711	1.1456323
11712	1.633683
11713	1.5254008
11714	0.7123694
11715	1.1437932
11716	1.5042244
11717	1.7276056
11718	1.2383153
11719	0.84668565
11720	1.2071015
11721	1.4815915
11722	1.7563796
11723	0.97236127
11724	0.94501555
11725	1.2954582
11726	0.4749726
11727	1.7445846
11728	0.6811601
11729	1.0833626
11730	1.4354966
11731	1.0105548
11732	1.229289
11733	0.598179
11734	1.3292751
11738	0.57670826
11739	1.4697604
11748	1.2706735
11749	1.132816
11751	1.5103844
11752	1.1121192
11753	1.2072039
11754	1.68555
11755	1.2713763
11756	1.3131261
11757	0.8304459
11758	1.5436653
11759	1.1381258
11760	1.4993917
11762	0.75980675
11764	0.96886945
11765	1.3265994
11766	0.8852599
11768	1.0060024
11770	1.2579803
11772	1.5511705
11773	1.1536885
11775	1.0489932
11776	1.1816552
11777	1.5328469
11778	0.8133341
11779	1.3699335
11780	1.2072769
11781	0.84668565
11782	1.7728689
11783	1.6825981
11785	1.3683127
11786	1.373709
11787	1.3338928
11788	0.91009057
11789	0.8057724
11790	0.6127174
11791	0.9593658
11792	0.84674203
11793	1.2786167
11794	1.745183
11795	0.85523
11796	1.3473985
11797	1.3549978
11798	0.84668565
11799	1.1734195
11800	1.8125609
11801	0.70607674
11802	1.3304925
11803	1.3760169
11804	1.1468989
11805	1.33995
11806	0.8366848
11807	1.4811985
11811	1.2762077
11812	1.2068467
11817	1.1040789
11820	1.3220642
11821	1.4713457
11822	1.2131325
11823	1.9321165
11824	1.8081686
11825	1.2544527
11826	1.1025763
11827	0.84668565
11829	1.3993341
11830	0.84668565
11832	1.2706158
11833	1.3255587
11834	1.2401005
11835	0.9363345
11836	1.3373525
11837	0.92571944
11839	1.5221807
11840	1.063872
11841	1.0502095
11843	0.93238086
11844	0.5383613
11845	1.1683851
11846	1.1389854
11847	0.53049165
11848	1.1358168
11849	0.7607363
11850	0.65401274
11851	0.5794188
11852	0.76944155
11856	1.590782
11857	1.5861694
11858	0.96443236
11859	0.84668565
11860	1.1483852
11861	0.5380731
11863	1.5726165
11866	1.3551097
11867	0.62794846
11869	1.2826405
11870	0.60412985
11871	1.7168179
11873	1.5440272
11874	1.3587399
11875	1.607682
11876	0.6840931
11878	1.1035018
11881	2.0875838
11882	0.83403635
11883	1.0491753
11884	1.130393
11885	1.1306908
11886	1.1867366
11887	1.2009065
11888	1.4045252
11889	1.1035835
11890	1.4151984
11891	1.7204227
11892	1.4093136
11893	0.84668565
11896	1.3553479
11897	1.3732808
11898	1.5459005
11902	0.77258635
11903	1.057678
11904	0.55407774
11908	0.81968445
11910	0.7489391
11914	0.9808009
11917	0.59563154
11919	1.2925968
11920	0.70174456
11921	0.63013047
11924	1.4048808
11925	0.48951197
11926	0.9173551
11927	0.58885133
11928	1.2331558
11929	1.5305378
11930	1.2662578
11931	1.1027131
11932	0.55060947
11933	1.1620075
11934	0.7368683
11935	1.246513
11936	0.89326155
11937	1.418081
11938	1.3651098
11939	0.68093926
11940	1.0246091
11941	0.84668565
11942	1.3379958
11943	1.362633
11944	1.304944
11945	1.2888529
11946	1.1804241
11947	1.4474049
11948	0.49830964
11949	1.515511
11950	1.1330079
11951	1.9338372
11952	1.6193616
11954	1.1195741
11957	1.2910002
11959	1.0731845
11960	1.0826682
11961	1.6898179
11962	0.5605847
11963	0.62449753
11964	0.84668565
11965	0.9747952
11966	1.5126436
11967	1.423663
11968	1.1602869
11969	1.5372043
11970	1.5242655
11974	0.7444876
11976	1.4243021
11978	1.166263
11979	0.69980067
11980	0.5768404
11981	1.3569055
11982	1.1318218
11984	0.45567882
11987	0.7001679
11988	0.94444764
11989	1.8507077
11991	0.937937
11992	0.72276986
11993	1.2513955
11994	0.7715522
11995	1.8178711
11996	1.1007085
11997	0.78853095
11998	0.84668565
11999	1.5039613
12000	1.2952962
12001	1.0115011
12002	1.6047359
12003	1.6905947
12004	1.5963078
12005	0.6462599
12006	1.8132536
12007	0.94017285
12008	1.6393652
12009	1.1678334
12011	1.4753137
12013	1.4294893
12014	1.1084784
12016	1.4761658
12017	1.3540654
12019	0.60442984
12020	0.5064884
12021	1.2695951
12022	0.46317515
12025	1.4980177
12026	0.9617398
12027	1.341054
12028	1.0821744
12029	1.3685417
12030	1.2727362
12031	1.4895444
12032	1.2002108
12034	1.7813277
12035	1.1406664
12036	1.0278
12037	0.8840747
12038	1.1470761
12039	1.070087
12041	1.562187
12042	0.9510629
12043	0.9057202
12045	1.5876637
12046	1.5640545
12047	0.69809556
12048	1.3057051
12049	0.55082977
12050	0.84668565
12051	1.2155144
12052	0.8516046
12053	1.9570138
12054	0.4932017
12055	1.5276272
12056	1.1171188
12057	0.59549093
12058	0.9691715
12059	0.76530975
12060	1.5026515
12061	1.2737393
12062	1.2899017
12063	1.1935997
12064	1.7782569
12065	1.1447049
12066	1.4721887
12067	1.1203002
12068	0.9278276
12069	1.1536345
12070	0.86770386
12071	0.65597856
12073	1.4563963
12074	2.0393705
12075	0.76115924
12076	0.5800524
12078	1.4776152
12079	0.5394672
12080	0.93927
12081	1.0914178
12082	1.2120358
12083	1.6283712
12084	1.1216063
12085	1.4623771
12086	2.1295333
12087	1.7736313
12088	1.5028557
12089	2.5069642
12090	1.322107
12091	1.5046631
12092	0.84668565
12094	1.3304222
12095	1.423074
12096	1.1497973
12097	1.0613414
12098	0.78588676
12099	1.1831853
12101	1.3010556
12102	1.2145797
12103	0.52164865
12104	1.0848875
12105	1.1020942
12106	1.403041
12107	1.0696431
12108	0.5415122
12109	1.1967156
12110	1.1689074
12111	1.3078734
12112	1.2560211
12113	1.0404601
12114	1.5658534
12115	1.1873224
12116	1.1160896
12118	1.7711052
12119	1.4142001
12120	1.294064
12121	1.3654896
12122	1.0189492
12123	1.4875035
12124	1.4638865
12125	1.1833011
12126	1.921171
12127	0.54883087
12128	0.84668565
12129	1.4933746
12130	1.1053774
12131	0.65350866
12133	0.7911688
12134	1.1608124
12135	1.503075
12136	0.5917415
12137	1.3418317
12138	0.58787024
12139	1.0320944
12140	1.8074418
12141	0.7417921
12142	0.77998054
12143	1.4793544
12144	1.9387856
12145	1.5380149
12147	1.3805625
12148	1.1113124
12149	1.169013
12150	1.2115487
12151	0.8580101
12152	0.8178954
12153	1.1053966
12158	1.2991027
12160	1.8862569
12162	1.5289819
12163	1.344709
12166	1.230088
12167	1.0093026
12174	0.9190159
12176	0.84668565
12178	0.81962943
12185	1.4719837
12186	0.53863835
12189	0.6702432
12190	1.4592581
12191	1.8372092
12193	0.55878216
12194	1.1647797
12196	1.1478764
12197	1.4577216
12198	1.1453426
12199	1.1895442
12200	0.93377006
12201	0.84668565
12202	0.57729954
12203	0.6813296
12204	1.2339454
12205	1.6828887
12207	0.9774953
12208	0.75677896
12213	0.65886533
12214	1.1030958
12215	0.8588397
12216	0.620377
12217	0.6221746
12219	1.1971927
12220	0.68493354
12221	0.852846
12223	1.5621686
12224	1.217814
12225	1.0778298
12226	1.4064921
12227	1.0937449
12228	0.68745387
12229	0.6672527
12230	1.5128297
12231	0.72926986
12232	0.84668565
12234	1.5290961
12235	1.378613
12236	1.2331462
12237	1.1585553
12240	1.0900767
12241	1.570945
12242	1.2376451
12245	1.3746396
12246	0.83162326
12247	1.1733181
12248	1.2036531
12249	1.356817
12251	4.4496994
12253	0.5082139
12254	0.5082139
12255	1.0344828
12258	1.2499635
12259	1.3510308
12260	1.329707
12261	1.130178
12262	1.0645319
12264	0.84668565
12265	1.3079106
12266	1.0697477
12268	0.6966157
12269	0.90888727
12273	2.4178424
12274	1.0953755
12275	1.3210185
12277	1.4967232
12278	1.477345
12279	1.1751926
12280	1.2897019
12281	1.3944652
12282	0.56863946
12283	0.9446168
12284	1.546983
12285	1.5084395
12286	1.4419419
12287	2.7452781
12290	0.84668565
12291	0.83425725
12292	1.0614853
12293	1.288312
12294	1.1810912
12296	1.8004241
12299	1.3800921
12302	1.8700789
12303	1.1807741
12306	1.0416806
12313	0.6915512
12314	1.0363061
12315	1.5683404
12316	1.2074741
12323	1.7803652
12325	1.382045
12326	1.1744187
12327	1.1391966
12329	1.0469494
12330	1.0416806
12331	0.65571094
12332	0.9289972
12336	1.2024766
12337	0.84668565
12338	1.5506408
12339	0.65978944
12340	1.0824041
12343	1.115054
12344	1.3870438
12345	1.0157433
12348	1.2969973
12349	1.6659915
12350	0.84668565
12351	1.3271868
12352	1.5226264
12355	1.6707386
12356	0.48319262
12357	0.56165856
12358	0.95960474
12361	1.506129
12362	1.2377251
12363	1.1083355
12365	0.9177336
12366	0.91992193
12368	1.711466
12369	1.9131706
12370	1.4605017
12371	1.2556767
12372	1.0824746
12373	1.1602705
12374	1.1930038
12378	1.1934044
12379	0.5030292
12381	0.4668527
12382	0.52333415
12383	1.9080396
12384	1.3965595
12385	0.6931131
12386	1.3379296
12387	0.55688155
12388	1.2094233
12389	1.2624449
12393	1.6402674
12394	1.3466992
12395	1.1705173
12396	1.0591221
12397	1.1981262
12398	1.2513216
12399	1.2869632
12400	1.469165
12407	0.713366
12408	1.1993402
12409	1.0132982
12410	1.0618496
12411	0.96437955
12412	0.9105339
12413	0.84668565
12418	1.7657719
12419	0.81900036
12420	0.8081498
12421	0.9161072
12423	1.2471027
12424	1.4782649
12429	0.72591996
12430	1.7052128
12431	0.7110647
12432	1.235506
12433	1.2533002
12434	1.2550774
12435	1.5533969
12436	1.0832807
12437	1.4200752
12438	0.84668565
12439	1.5528368
12440	1.512815
12441	1.4007089
12442	1.8313482
12443	0.719913
12444	0.7154951
12445	0.61989963
12446	0.93196136
12447	0.7876961
12448	1.3744165
12449	1.2925597
12450	0.84668565
12452	1.1423932
12453	1.3003292
12456	1.2587259
12457	1.2680955
12463	1.1071754
12467	1.485286
12468	0.8396935
12472	1.1061928
12473	1.0741678
12476	1.2114577
12477	1.008821
12480	1.1027422
12482	1.1307802
12483	0.84668565
12485	1.3201642
12488	1.1165991
12489	1.1481731
12490	1.1355592
12495	0.86216724
12496	0.6786121
12497	1.664871
12498	1.5176954
12499	0.7737972
12500	1.3267311
12501	0.84668565
12502	1.3185308
12503	1.1807858
12504	1.4106164
12507	1.1710075
12508	0.88039184
12509	1.231204
12510	1.0697434
12511	1.0121679
12512	1.7934595
12516	1.521701
12517	1.5995398
12518	1.1515744
12519	1.6067102
12520	1.4347734
12521	1.3431723
12522	1.1314538
12523	1.7291112
12524	1.6360071
12525	0.84668565
12526	1.616076
12527	0.9993354
12528	1.5092349
12529	1.1273954
12530	1.3039018
12531	1.1019948
12532	1.4955928
12533	1.4540994
12535	0.51766795
12536	1.0679153
12537	0.84919786
12539	0.71518266
12541	1.5315019
12542	0.5151642
12544	1.8606322
12545	0.9295293
12546	1.4393035
12547	1.0834974
12548	1.5414586
12549	2.1884708
12550	1.1228962
12551	1.2700839
12552	1.5279598
12553	1.108936
12554	1.0934448
12555	1.860892
12556	1.4341085
12557	0.86243546
12558	1.6674627
12559	1.151195
12560	0.9684895
12561	0.47682914
12571	0.70908666
12572	1.3111265
12573	1.157742
12574	1.1574514
12575	1.8036995
12576	0.9552675
12577	1.3311769
12582	0.5707491
12586	0.84668565
12588	0.84668565
12590	1.1225342
12591	1.2561413
12592	1.6657145
12594	1.3274895
12595	1.4622942
12597	0.66977656
12598	0.84668565
12599	1.3925748
12600	1.5589871
12601	1.2918763
12602	1.3459787
12605	1.1035845
12606	1.5972021
12607	1.1503679
12608	0.8016162
12609	1.2651155
12610	1.3028209
12611	0.67374706
12612	1.5127112
12613	0.84668565
12614	1.127099
12615	1.3664652
12616	1.2778097
12617	1.0390542
12620	1.7465277
12621	1.8029569
12622	1.1630979
12624	1.6733963
12625	1.8014275
12626	2.0034266
12627	0.84344804
12628	0.9864737
12629	0.84668565
12630	0.84668565
12631	2.1136234
12632	0.60095656
12633	1.4969392
12634	1.8784873
12635	1.282568
12637	1.4789485
12638	1.1864617
12639	1.3786476
12640	1.1782058
12641	1.3007224
12642	1.4217985
12643	0.75174147
12644	1.1317265
12645	0.6404852
12646	1.5402666
12647	0.9522991
12648	0.99102205
12649	0.8818877
12650	1.2458223
12651	1.50756
12652	1.1645951
12653	1.176986
12655	1.1456654
12656	1.0854698
12657	1.3407543
12658	0.8288282
12659	1.357542
12661	1.1744678
12663	1.1936488
12664	1.1318147
12665	0.5844983
12666	1.2999884
12667	1.3015609
12668	0.9834466
12669	1.5203376
12670	1.1723094
12671	0.90279156
12672	1.6759682
12678	1.279597
12679	1.5261065
12680	1.0093739
12681	1.6541088
12686	1.1020555
12687	0.87801707
12690	1.1364301
12694	1.2919401
12695	1.5337548
12697	1.1343967
12699	1.9781938
12705	1.6181567
12706	1.0157889
12708	0.57895297
12709	0.6116693
12710	0.9507304
12716	1.1145031
12717	1.3725789
12718	0.5824947
12719	0.6155422
12721	0.52324927
12722	1.1740732
12724	0.7382276
12728	1.3978667
12729	0.52252924
12731	1.292469
12732	0.6886177
12735	0.92827076
12736	0.854826
12738	1.4755937
12742	0.914852
12744	1.062786
12745	0.65089077
12748	0.6589607
12749	0.9445919
12751	0.75799555
12752	0.4823659
12753	0.46660286
12755	0.52883106
12757	1.0467474
12758	0.48140588
12759	0.63611853
12761	0.89596283
12764	0.49835882
12767	1.5124298
12768	0.7441707
12770	1.3705966
12777	0.68500316
12781	0.98539233
12783	1.0760145
12786	1.1706572
12791	1.7767451
12793	1.173058
12794	0.8344079
12797	0.8577472
12798	1.4039406
12799	1.0397427
12800	0.8031919
12807	0.84668565
12810	0.84668565
12812	1.647208
12817	1.6020927
12823	1.618318
12825	1.2007284
12827	1.0184479
12828	0.5926386
12833	0.84668565
12834	1.2508355
12836	1.1419747
12837	1.106372
12838	1.1773089
12839	0.9811256
12840	1.6244931
12841	1.1751969
12842	1.2838241
12843	1.2192023
12844	1.6908358
12845	1.2398589
12846	1.4607363
12848	0.5744531
12850	0.6405757
12851	1.1563889
12853	1.333162
12854	1.219787
12855	0.84883296
12857	1.6032829
12858	1.3447751
12859	0.84668565
12860	1.2110643
12861	1.2656753
12862	1.503255
12863	1.1380366
12864	1.6542358
12865	1.1676655
12866	1.2938007
12867	1.0981488
12868	1.119524
12869	1.2407534
12871	1.0731819
12872	1.339323
12873	1.5761918
12875	1.9137182
12876	1.3684967
12877	1.3425429
12878	1.2170773
12879	1.229663
12880	0.632209
12881	0.9054026
12882	1.8851384
12883	1.3796265
12884	1.1961086
12885	1.4754951
12886	1.5295678
12887	1.3415377
12888	1.1330127
12889	1.5975467
12890	0.80887264
12891	1.182156
12892	1.1589394
12893	0.5437467
12894	1.1818011
12895	0.82878816
12896	1.3525677
12897	1.5125738
12898	2.1022825
12899	1.641305
12900	1.3700583
12901	0.84668565
12902	1.3746841
12903	0.84668565
12904	1.3792963
12905	1.8575304
12906	0.8123702
12907	0.96940297
12908	0.7337222
12909	1.3035187
12910	1.6361303
12911	1.3033011
12912	1.1140988
12913	0.9294009
12914	1.1008468
12915	0.83789074
12916	1.3726956
12917	0.9593239
12918	0.9941753
12919	1.2911171
12920	1.1669183
12921	1.4043242
12922	1.1646724
12923	1.1511817
12924	1.2020355
12925	0.7342929
12926	1.6070466
12927	1.6003573
12928	1.0158659
12929	1.2690531
12931	1.739167
12932	1.2903588
12933	1.2032968
12934	1.3874779
12935	1.0928931
12936	1.0044627
12937	1.2479978
12938	1.5536408
12941	1.478329
12945	0.84668565
12946	1.0046208
12947	1.0611318
12948	1.32317
12949	1.3330092
12950	1.8311772
12951	0.8526361
12952	1.2409016
12953	1.3364315
12955	1.3661058
12956	1.183824
12957	0.830839
12958	0.5574669
12960	1.5669087
12961	1.018358
12962	1.124574
12963	0.6595634
12964	1.0491142
12966	0.5230421
12967	0.84668565
12968	1.0280892
12969	1.2623217
12970	0.503124
12971	0.80064887
12972	1.3278399
12973	1.1193008
12974	0.55297536
12975	0.84668565
12976	0.7456697
12977	1.8025101
12978	1.4411144
12979	1.0185117
12980	1.0774778
12981	1.195289
12982	0.90053666
12983	0.84668565
12984	1.1019436
12985	1.5323787
12987	1.1673092
12988	0.96014434
12989	1.4906299
12991	0.5077565
12992	0.9226099
12993	1.1949227
12994	1.5084298
12995	2.8188877
12996	1.2243292
12997	1.1880279
12998	0.87911975
12999	1.2708428
13000	0.58897835
13001	1.2232354
13002	1.1332171
13003	1.225714
13004	1.0089865
13005	1.0325855
13006	1.3358858
13007	1.2412045
13008	0.6539078
13009	1.3006539
13010	1.5074284
13011	1.0361912
13012	0.62126523
13013	1.1289585
13014	0.5881652
13015	1.9496429
13016	1.1046875
13019	1.2407221
13020	0.9691522
13022	0.52412045
13023	1.0812211
13024	1.2007518
13027	1.4698372
13028	1.2446957
13029	0.8733086
13030	0.72626275
13031	1.5319574
13032	0.9618837
13033	1.5705227
13034	0.68797714
13036	1.2641797
13037	1.1176058
13038	0.5297898
13040	0.89229536
13041	0.5807138
13042	0.6189306
13043	1.1984003
13044	0.6806899
13046	0.7799603
13047	1.1432844
13048	0.9393501
13049	1.1426241
13050	0.5479893
13052	2.5208714
13053	0.84668565
13054	0.6951835
13055	0.7217815
13056	1.0953753
13057	1.4027603
13058	0.533473
13059	1.4665768
13060	1.1902416
13062	1.4513953
13063	0.7557614
13064	1.3092878
13065	1.6596179
13066	1.8943037
13067	1.5079741
13068	1.5197444
13069	1.3472424
13070	1.1440086
13071	1.1652622
13072	1.1151433
13073	1.3383765
13076	0.84668565
13077	1.1540555
13078	1.4020822
13079	1.4147956
13080	1.0737149
13081	1.2815497
13083	1.2747184
13084	1.3143009
13085	1.3029417
13086	0.84668565
13087	1.4705606
13088	1.3811703
13089	1.1404896
13090	0.48041993
13094	0.68990624
13100	1.2728429
13105	1.5210052
13106	0.9846231
13109	0.9337621
13120	1.5396864
13121	0.84668565
13126	0.84668565
13130	1.1248045
13138	1.4134868
13139	1.1222159
13140	0.84668565
13141	0.9763496
13142	1.2952355
13143	1.1484168
13144	0.53563493
13145	1.1587446
13146	0.58955103
13147	1.2098565
13148	0.664837
13151	0.84668565
13152	0.9658178
13153	1.0397395
13154	1.0803754
13157	0.9964272
13158	1.347975
13159	1.3915927
13160	1.3817953
13163	1.3387108
13164	1.3790239
13165	1.523397
13166	1.5903745
13167	1.1561644
13168	1.3804709
13169	1.2475483
13170	0.8652881
13171	0.74201643
13172	1.2548251
13173	1.101769
13174	1.6176846
13177	1.1590135
13178	1.6336248
13179	1.3108664
13180	0.6150753
13182	1.5143107
13183	1.3348489
13184	0.74096584
13185	1.2513337
13186	1.0335199
13193	1.3120958
13194	0.8992499
13195	1.2187684
13196	1.5567658
13197	0.63692755
13198	1.1276853
13199	0.8685435
13200	0.51871866
13201	0.81504464
13203	1.1603501
13204	0.71190155
13205	1.1689262
13206	1.3055
13208	0.7984151
13210	1.1461163
13211	0.83621824
13213	1.5939798
13215	1.7945675
13219	0.98159385
13220	1.2333505
13221	1.3078984
13222	0.89635444
13223	1.2986022
13224	1.5744369
13225	1.6000978
13226	0.5524602
13227	1.4246997
13228	0.7652186
13229	0.9321102
13230	0.5234426
13231	1.0420022
13232	1.6163633
13233	1.1506909
13234	1.5937831
13235	1.3852429
13238	1.3079852
13239	0.72452986
13240	1.1452802
13241	1.299535
13242	0.6121757
13243	1.6990263
13244	1.3662708
13245	1.9064794
13246	0.84668565
13247	1.2435274
13248	0.54563946
13249	1.28017
13250	1.5795689
13253	1.3681931
13254	1.5230287
13255	1.1026672
13256	0.4898929
13257	1.2306063
13258	0.70525694
13259	1.4395547
13260	1.7072079
13264	0.53638476
13265	1.1298687
13266	1.6072383
13268	1.4761164
13269	0.84668565
13271	0.894284
13274	1.1833549
13275	1.7782686
13276	0.8382443
13278	1.1178969
13279	1.5330374
13280	0.92532945
13284	1.3141296
13286	1.1431737
13288	1.2825093
13289	1.8393344
13290	1.161407
13292	0.99920523
13293	1.4004841
13294	1.152182
13296	1.4809929
13297	0.69121647
13299	0.6318791
13301	1.1671073
13305	0.95550007
13306	1.5712197
13307	0.84668565
13308	1.3543396
13309	1.1767763
13310	1.5457304
13311	0.53169614
13313	1.6626201
13314	1.459927
13316	1.1745284
13317	0.8601404
13318	0.69246316
13321	0.9924977
13322	1.3593773
13324	0.9489903
13325	0.73255354
13328	1.196575
13329	1.0267059
13330	0.7863109
13331	0.810756
13332	0.6270148
13333	1.6075561
13334	0.97694397
13335	0.7772982
13336	1.0454358
13338	1.6652012
13339	1.0692815
13340	1.052968
13341	1.771915
13343	1.40013
13344	0.5423016
13345	1.2295712
13346	1.2375262
13347	0.5077384
13348	1.4055315
13349	0.84316266
13354	1.6463938
13355	0.92567766
13356	0.81032276
13357	1.1636797
13358	0.76174927
13359	1.2699326
13360	0.5099802
13361	0.718666
13362	1.1039977
13363	0.8345979
13364	0.50162506
13365	1.2664342
13366	1.0801823
13367	0.87152505
13368	1.6108055
13369	1.2098514
13370	1.253247
13371	0.94566315
13372	1.4277582
13373	1.4503877
13374	1.4847771
13375	1.7620717
13376	1.1666489
13377	1.1792965
13378	1.5573789
13379	1.081651
13383	1.3228691
13384	1.296081
13385	1.4930018
13386	1.5305178
13387	1.5647061
13388	0.5700733
13389	0.855348
13390	0.73887694
13393	1.5570215
13394	1.2869201
13398	1.2835678
13403	1.1621641
13405	0.84668565
13406	0.91160333
13407	1.2137003
13409	0.86841387
13412	0.84668565
13413	1.1934785
13418	1.4127322
13419	0.60628897
13421	0.55701554
13422	1.4824044
13424	1.2381793
13426	0.5280868
13427	1.094893
13429	0.5236678
13430	0.6245247
13433	1.7178421
13438	0.5264205
13450	1.3919781
13451	0.9087654
13453	1.1862845
13454	1.2295883
13456	1.1857936
13457	1.3328694
13458	0.9976888
13459	0.9976667
13460	0.84668565
13461	1.3855913
13462	1.1902488
13463	0.699312
13464	0.665473
13465	1.3778808
13466	1.2111899
13467	0.7865844
13468	1.0045002
13469	1.3318651
13470	1.1162403
13471	1.1635818
13472	1.0184472
13473	1.3966444
13474	0.4950304
13475	1.1556734
13476	1.0865339
13477	1.3488845
13478	1.6544776
13479	1.514234
13480	1.1385486
13490	1.6020452
13491	1.583485
13492	1.2120945
13493	0.79619217
13494	0.56806755
13495	1.7044921
13496	1.3891735
13497	0.98811746
13498	1.5310478
13499	0.93518496
13500	1.9380294
13501	1.0501258
13502	0.68972826
13503	0.84668565
13504	1.3974837
13505	1.3014894
13506	1.4238185
13507	1.3329641
13533	0.4793692
13542	1.2874079
13546	1.6008351
13547	1.2552978
13548	1.1032819
13552	1.1548955
13563	0.64167124
13565	1.2089522
13566	1.1528881
13567	1.0140114
13568	1.0446553
13569	1.3471507
13570	1.3694323
13571	1.3434244
13572	1.7190845
13574	2.4545226
13576	1.5528648
13577	1.6654047
13578	1.9652524
13579	1.4843807
13580	1.4379467
13581	1.3103758
13582	0.61933255
13583	1.5893195
13584	1.1731668
13585	0.54569864
